10000 9999
0 4141 58
0 4142 88
0 4143 25
0 4144 96
0 4145 91
0 4146 37
0 4147 56
0 4148 52
0 4149 67
0 4150 42
0 4151 30
0 4152 75
0 4153 88
0 4154 87
0 4155 79
0 4156 77
0 4157 14
0 4158 18
0 4159 56
0 4160 19
0 4161 21
0 4162 69
0 4163 76
0 4164 81
0 4165 68
0 4166 72
0 4167 33
0 4168 58
0 4169 71
0 4170 52
0 4171 62
0 4172 53
0 4173 37
0 4174 73
0 4175 57
0 4176 26
0 4177 92
0 4178 73
0 4179 34
0 4180 38
0 4181 37
0 4182 27
0 4183 10
0 4184 23
0 4185 53
0 4186 47
0 4187 66
0 4188 72
0 4189 91
0 4190 40
0 4191 61
0 4192 66
0 4193 65
0 4194 72
0 4195 57
0 4196 61
0 4197 8
0 4198 55
0 4199 18
0 4200 34
0 4201 87
0 4202 51
0 4203 84
0 4204 73
0 4205 32
0 4206 87
0 4207 54
0 4208 86
0 4209 87
0 4210 20
0 4211 85
0 4212 72
0 4213 13
0 4214 25
0 4215 84
0 4216 35
0 4217 85
0 4218 24
0 4219 19
0 4220 17
0 4221 62
0 4222 31
0 4223 31
0 4224 9
0 4225 56
0 4226 15
0 4227 32
0 4228 75
0 4229 1
0 4230 33
0 4231 34
0 4232 23
0 4233 32
0 4234 27
0 4235 25
0 4236 53
0 4237 12
0 4238 42
0 4239 96
0 4240 61
0 4241 52
0 4242 13
0 4243 41
0 4244 84
0 4245 12
0 4246 1
0 4247 51
0 4248 43
0 4249 60
0 4250 77
0 4251 66
0 4252 33
0 4253 12
0 4254 1
0 4255 56
0 4256 49
0 4257 55
0 4258 36
0 4259 50
0 4260 42
0 4261 78
0 4262 35
0 4263 33
0 4264 42
0 4265 81
0 4266 73
0 4267 67
0 4268 5
0 4269 38
0 4270 56
0 4271 53
0 4272 95
0 4273 30
0 4274 10
0 4275 22
0 4276 53
0 4277 88
0 4278 14
0 4279 47
0 4280 79
0 4281 65
0 4282 61
0 4283 31
0 4284 50
0 4285 22
0 4286 90
0 4287 31
0 4288 81
0 4289 29
0 4290 50
0 4291 82
0 4292 15
0 4293 19
0 4294 60
0 4295 51
0 4296 55
0 4297 87
0 4298 69
0 4299 56
0 4300 49
0 4301 16
0 4302 56
0 4303 27
0 4304 39
0 4305 1
0 4306 42
0 4307 44
0 4308 48
0 4309 74
0 4310 56
0 4311 85
0 4312 86
0 4313 76
0 4314 10
0 4315 85
0 4316 66
0 4317 78
0 4318 77
0 4319 92
0 4320 82
0 4321 27
0 4322 8
0 4323 62
0 4324 79
0 4325 59
0 4326 21
0 4327 53
0 4328 77
0 4329 53
0 4330 19
0 4331 80
0 4332 69
0 4333 68
0 4334 35
0 4335 41
0 4336 10
0 4337 70
0 4338 16
0 4339 90
0 4340 11
0 4341 27
0 4342 72
0 4343 51
0 4344 5
0 4345 30
0 4346 98
0 4347 9
0 4348 56
0 4349 26
0 4350 22
0 4351 16
0 4352 88
0 4353 48
0 4354 4
0 4355 20
0 4356 39
0 4357 40
0 4358 89
0 4359 65
0 4360 29
0 4361 100
0 4362 51
0 4363 49
0 4364 53
0 4365 36
0 4366 55
0 4367 11
0 4368 31
0 4369 61
0 4370 50
0 4371 5
0 4372 16
0 4373 45
0 4374 61
0 4375 47
0 4376 51
0 4377 35
0 4378 99
0 4379 3
0 4380 12
0 4381 72
0 4382 2
0 4383 30
0 4384 55
0 4385 53
0 4386 88
0 4387 33
0 4388 1
0 4389 45
0 4390 8
0 4391 90
0 4392 23
0 4393 96
0 4394 12
0 4395 93
0 4396 34
0 4397 22
0 4398 100
0 4399 78
0 4400 80
0 4401 33
0 4402 46
0 4403 21
0 4404 86
0 4405 97
0 4406 56
0 4407 21
0 4408 13
0 4409 86
0 4410 55
0 4411 27
0 4412 6
0 4413 86
0 4414 72
0 4415 86
0 4416 70
0 4417 5
0 4418 22
0 4419 69
0 4420 75
0 4421 18
0 4422 91
0 4423 61
0 4424 87
0 4425 79
0 4426 80
0 4427 69
0 4428 31
0 4429 16
0 4430 68
0 4431 5
0 4432 39
0 4433 47
0 4434 57
0 4435 22
0 4436 85
0 4437 72
0 4438 80
0 4439 47
0 4440 83
0 4441 56
0 4442 63
0 4443 25
0 4444 66
0 4445 86
0 4446 64
0 4447 41
0 4448 73
0 4449 9
0 4450 44
0 4451 55
0 4452 76
0 4453 63
0 4454 61
0 4455 24
0 4456 4
0 4457 56
0 4458 22
0 4459 45
0 4460 12
0 4461 40
0 4462 82
0 4463 36
0 4464 44
0 4465 46
0 4466 96
0 4467 55
0 4468 13
0 4469 80
0 4470 41
0 4471 75
0 4472 20
0 4473 88
0 4474 39
0 4475 76
0 4476 29
0 4477 82
0 4478 83
0 4479 6
0 4480 98
0 4481 97
0 4482 23
0 4483 81
0 4484 8
0 4485 44
0 4486 75
0 4487 58
0 4488 74
0 4489 33
0 4490 25
0 4491 69
0 4492 61
0 4493 52
0 4494 67
0 4495 35
0 4496 25
0 4497 55
0 4498 53
0 4499 57
0 4500 26
0 4501 27
0 4502 88
0 4503 32
0 4504 5
0 4505 39
0 4506 95
0 4507 49
0 4508 22
0 4509 96
0 4510 68
0 4511 1
0 4512 23
0 4513 32
0 4514 35
0 4515 25
0 4516 28
0 4517 1
0 4518 52
0 4519 79
0 4520 27
0 4521 67
0 4522 74
0 4523 32
0 4524 42
0 4525 54
0 4526 53
0 4527 75
0 4528 3
0 4529 29
0 4530 5
0 4531 32
0 4532 60
0 4533 51
0 4534 17
0 4535 74
0 4536 94
0 4537 40
0 4538 87
0 4539 64
0 4540 44
0 4541 66
0 4542 4
0 4543 70
0 4544 73
0 4545 79
0 4546 64
0 4547 80
0 4548 46
0 4549 6
0 4550 28
0 4551 35
0 4552 29
0 4553 9
0 4554 82
0 4555 16
0 4556 3
0 4557 53
0 4558 68
0 4559 43
0 4560 93
0 4561 65
0 4562 59
0 4563 64
0 4564 44
0 4565 82
0 4566 34
0 4567 34
0 4568 42
0 4569 32
0 4570 34
0 4571 48
0 4572 97
0 4573 43
0 4574 62
0 4575 26
0 4576 55
0 4577 1
0 4578 74
0 4579 90
0 4580 84
0 4581 71
0 4582 28
0 4583 19
0 4584 80
0 4585 23
0 4586 91
0 4587 79
0 4588 97
0 4589 96
0 4590 63
0 4591 83
0 4592 85
0 4593 90
0 4594 25
0 4595 49
0 4596 84
0 4597 42
0 4598 77
0 4599 59
0 4600 30
0 4601 58
0 4602 10
0 4603 43
0 4604 56
0 4605 78
0 4606 31
0 4607 24
0 4608 34
0 4609 94
0 4610 77
0 4611 86
0 4612 76
0 4613 24
0 4614 92
0 4615 38
0 4616 6
0 4617 82
0 4618 74
0 4619 33
0 4620 98
0 4621 1
0 4622 14
0 4623 72
0 4624 52
0 4625 37
0 4626 94
0 4627 86
0 4628 18
0 4629 89
0 4630 78
0 4631 65
0 4632 86
0 4633 91
0 4634 42
0 4635 15
0 4636 50
0 4637 77
0 4638 78
0 4639 20
0 4640 82
0 4641 15
0 4642 88
0 4643 85
0 4644 44
0 4645 53
0 4646 78
0 4647 45
0 4648 45
0 4649 94
0 4650 87
0 4651 48
0 4652 52
0 4653 87
0 4654 93
0 4655 88
0 4656 30
0 4657 50
0 4658 90
0 4659 96
0 4660 33
0 4661 98
0 4662 92
0 4663 57
0 4664 25
0 4665 3
0 4666 1
0 4667 61
0 4668 65
0 4669 75
0 4670 95
0 4671 98
0 4672 34
0 4673 72
0 4674 57
0 4675 39
0 4676 55
0 4677 94
0 4678 84
0 4679 26
0 4680 69
0 4681 62
0 4682 90
0 4683 10
0 4684 54
0 4685 38
0 4686 9
0 4687 34
0 4688 22
0 4689 88
0 4690 72
0 4691 51
0 4692 41
0 4693 32
0 4694 79
0 4695 30
0 4696 36
0 4697 25
0 4698 88
0 4699 69
0 4700 75
0 4701 24
0 4702 35
0 4703 39
0 4704 71
0 4705 96
0 4706 82
0 4707 4
0 4708 82
0 4709 36
0 4710 30
0 4711 59
0 4712 20
0 4713 23
0 4714 67
0 4715 45
0 4716 16
0 4717 54
0 4718 82
0 4719 23
0 4720 33
0 4721 3
0 4722 61
0 4723 83
0 4724 31
0 4725 5
0 4726 28
0 4727 44
0 4728 31
0 4729 13
0 4730 12
0 4731 26
0 4732 86
0 4733 12
0 4734 81
0 4735 98
0 4736 81
0 4737 28
0 4738 77
0 4739 92
0 4740 35
0 4741 45
0 4742 99
0 4743 60
0 4744 4
0 4745 12
0 4746 61
0 4747 10
0 4748 63
0 4749 62
0 4750 71
0 4751 37
0 4752 66
0 4753 16
0 4754 78
0 4755 55
0 4756 73
0 4757 24
0 4758 6
0 4759 7
0 4760 41
0 4761 84
0 4762 67
0 4763 30
0 4764 52
0 4765 50
0 4766 50
0 4767 27
0 4768 75
0 4769 43
0 4770 44
0 4771 54
0 4772 24
0 4773 34
0 4774 23
0 4775 59
0 4776 65
0 4777 62
0 4778 6
0 4779 92
0 4780 69
0 4781 48
0 4782 48
0 4783 51
0 4784 10
0 4785 19
0 4786 85
0 4787 49
0 4788 57
0 4789 33
0 4790 89
0 4791 92
0 4792 31
0 4793 66
0 4794 42
0 4795 39
0 4796 28
0 4797 68
0 4798 85
0 4799 75
0 4800 30
0 4801 30
0 4802 92
0 4803 55
0 4804 35
0 4805 91
0 4806 51
0 4807 74
0 4808 80
0 4809 28
0 4810 25
0 4811 62
0 4812 72
0 4813 79
0 4814 30
0 4815 65
0 4816 81
0 4817 59
0 4818 3
0 4819 75
0 4820 18
0 4821 39
0 4822 62
0 4823 78
0 4824 60
0 4825 18
0 4826 53
0 4827 46
0 4828 10
0 4829 53
0 4830 74
0 4831 97
0 4832 62
0 4833 13
0 4834 73
0 4835 59
0 4836 66
0 4837 5
0 4838 2
0 4839 8
0 4840 1
0 4841 51
0 4842 29
0 4843 63
0 4844 75
0 4845 47
0 4846 40
0 4847 63
0 4848 62
0 4849 32
0 4850 44
0 4851 62
0 4852 56
0 4853 32
0 4854 16
0 4855 1
0 4856 50
0 4857 29
0 4858 32
0 4859 70
0 4860 47
0 4861 85
0 4862 66
0 4863 25
0 4864 50
0 4865 26
0 4866 87
0 4867 22
0 4868 40
0 4869 34
0 4870 92
0 4871 81
0 4872 96
0 4873 35
0 4874 79
0 4875 88
0 4876 74
0 4877 20
0 4878 74
0 4879 82
0 4880 99
0 4881 35
0 4882 40
0 4883 37
0 4884 99
0 4885 83
0 4886 8
0 4887 38
0 4888 99
0 4889 54
0 4890 91
0 4891 89
0 4892 61
0 4893 56
0 4894 20
0 4895 31
0 4896 95
0 4897 96
0 4898 18
0 4899 88
0 4900 1
0 4901 43
0 4902 6
0 4903 2
0 4904 72
0 4905 70
0 4906 4
0 4907 85
0 4908 37
0 4909 86
0 4910 29
0 4911 37
0 4912 69
0 4913 16
0 4914 55
0 4915 58
0 4916 91
0 4917 52
0 4918 53
0 4919 59
0 4920 83
0 4921 5
0 4922 69
0 4923 73
0 4924 2
0 4925 14
0 4926 72
0 4927 100
0 4928 100
0 4929 93
0 4930 6
0 4931 92
0 4932 42
0 4933 85
0 4934 3
0 4935 26
0 4936 10
0 4937 83
0 4938 66
0 4939 17
0 4940 48
0 4941 29
0 4942 12
0 4943 89
0 4944 99
0 4945 22
0 4946 93
0 4947 91
0 4948 100
0 4949 55
0 4950 56
0 4951 98
0 4952 23
0 4953 24
0 4954 28
0 4955 67
0 4956 25
0 4957 15
0 4958 71
0 4959 3
0 4960 59
0 4961 21
0 4962 26
0 4963 27
0 4964 93
0 4965 22
0 4966 84
0 4967 85
0 4968 70
0 4969 52
0 4970 50
0 4971 94
0 4972 43
0 4973 37
0 4974 96
0 4975 44
0 4976 75
0 4977 2
0 4978 37
0 4979 17
0 4980 27
0 4981 60
0 4982 64
0 4983 11
0 4984 35
0 4985 56
0 4986 78
0 4987 87
0 4988 70
0 4989 47
0 4990 17
0 4991 76
0 4992 62
0 4993 25
0 4994 64
0 4995 9
0 4996 64
0 4997 80
0 4998 68
0 4999 16
0 5000 55
0 5001 77
0 5002 52
0 5003 2
0 5004 31
0 5005 98
0 5006 40
0 5007 52
0 5008 94
0 5009 87
0 5010 93
0 5011 8
0 5012 87
0 5013 31
0 5014 89
0 5015 72
0 5016 23
0 5017 64
0 5018 77
0 5019 88
0 5020 93
0 5021 91
0 5022 1
0 5023 52
0 5024 57
0 5025 65
0 5026 99
0 5027 45
0 5028 34
0 5029 9
0 5030 60
0 5031 69
0 5032 22
0 5033 55
0 5034 64
0 5035 14
0 5036 95
0 5037 21
0 5038 45
0 5039 88
0 5040 47
0 5041 18
0 5042 39
0 5043 19
0 5044 64
0 5045 44
0 5046 80
0 5047 91
0 5048 34
0 5049 69
0 5050 87
0 5051 72
0 5052 86
0 5053 29
0 5054 31
0 5055 38
0 5056 89
0 5057 72
0 5058 74
0 5059 21
0 5060 43
0 5061 95
0 5062 91
0 5063 98
0 5064 10
0 5065 2
0 5066 89
0 5067 94
0 5068 82
0 5069 36
0 5070 50
0 5071 85
0 5072 7
0 5073 34
0 5074 49
0 5075 91
0 5076 58
0 5077 15
0 5078 12
0 5079 3
0 5080 65
0 5081 18
0 5082 73
0 5083 49
0 5084 94
0 5085 90
0 5086 40
0 5087 18
0 5088 62
0 5089 22
0 5090 34
0 5091 83
0 5092 95
0 5093 84
0 5094 77
0 5095 35
0 5096 48
0 5097 49
0 5098 93
0 5099 85
0 5100 23
0 5101 4
0 5102 51
0 5103 98
0 5104 10
0 5105 88
0 5106 81
0 5107 100
0 5108 81
0 5109 48
0 5110 49
0 5111 17
0 5112 31
0 5113 57
0 5114 91
0 5115 44
0 5116 35
0 5117 58
0 5118 71
0 5119 76
0 5120 72
0 5121 97
0 5122 8
0 5123 84
0 5124 6
0 5125 30
0 5126 51
0 5127 58
0 5128 24
0 5129 17
0 5130 75
0 5131 37
0 5132 27
0 5133 73
0 5134 93
0 5135 3
0 5136 39
0 5137 56
0 5138 20
0 5139 34
0 5140 85
0 5141 91
0 5142 100
0 5143 20
0 5144 25
0 5145 70
0 5146 18
0 5147 68
0 5148 59
0 5149 53
0 5150 68
0 5151 1
0 5152 42
0 5153 94
0 5154 38
0 5155 36
0 5156 56
0 5157 84
0 5158 40
0 5159 81
0 5160 70
0 5161 17
0 5162 86
0 5163 68
0 5164 91
0 5165 43
0 5166 71
0 5167 20
0 5168 15
0 5169 57
0 5170 98
0 5171 85
0 5172 19
0 5173 52
0 5174 45
0 5175 100
0 5176 3
0 5177 98
0 5178 99
0 5179 23
0 5180 9
0 5181 36
0 5182 32
0 5183 36
0 5184 65
0 5185 83
0 5186 13
0 5187 54
0 5188 42
0 5189 89
0 5190 41
0 5191 87
0 5192 73
0 5193 54
0 5194 24
0 5195 22
0 5196 100
0 5197 3
0 5198 29
0 5199 78
0 5200 22
0 5201 3
0 5202 51
0 5203 60
0 5204 5
0 5205 47
0 5206 86
0 5207 1
0 5208 61
0 5209 64
0 5210 57
0 5211 11
0 5212 21
0 5213 21
0 5214 74
0 5215 21
0 5216 76
0 5217 76
0 5218 5
0 5219 88
0 5220 87
0 5221 87
0 5222 25
0 5223 41
0 5224 38
0 5225 67
0 5226 51
0 5227 1
0 5228 44
0 5229 7
0 5230 4
0 5231 60
0 5232 95
0 5233 47
0 5234 27
0 5235 17
0 5236 81
0 5237 37
0 5238 94
0 5239 52
0 5240 18
0 5241 69
0 5242 23
0 5243 53
0 5244 79
0 5245 29
0 5246 47
0 5247 53
0 5248 65
0 5249 76
0 5250 50
0 5251 68
0 5252 99
0 5253 1
0 5254 52
0 5255 42
0 5256 52
0 5257 97
0 5258 12
0 5259 4
0 5260 5
0 5261 20
0 5262 20
0 5263 66
0 5264 3
0 5265 29
0 5266 22
0 5267 62
0 5268 34
0 5269 4
0 5270 62
0 5271 99
0 5272 15
0 5273 9
0 5274 93
0 5275 45
0 5276 12
0 5277 1
0 5278 14
0 5279 95
0 5280 21
0 5281 88
0 5282 95
0 5283 51
0 5284 90
0 5285 42
0 5286 3
0 5287 58
0 5288 68
0 5289 51
0 5290 19
0 5291 78
0 5292 34
0 5293 27
0 5294 76
0 5295 36
0 5296 22
0 5297 12
0 5298 8
0 5299 63
0 5300 88
0 5301 25
0 5302 64
0 5303 85
0 5304 11
0 5305 3
0 5306 98
0 5307 75
0 5308 34
0 5309 11
0 5310 63
0 5311 27
0 5312 19
0 5313 63
0 5314 74
0 5315 40
0 5316 80
0 5317 20
0 5318 33
0 5319 41
0 5320 10
0 5321 58
0 5322 80
0 5323 32
0 5324 99
0 5325 82
0 5326 40
0 5327 43
0 5328 31
0 5329 12
0 5330 96
0 5331 6
0 5332 72
0 5333 16
0 5334 12
0 5335 27
0 5336 31
0 5337 88
0 5338 52
0 5339 30
0 5340 83
0 5341 53
0 5342 39
0 5343 73
0 5344 89
0 5345 22
0 5346 50
0 5347 33
0 5348 21
0 5349 30
0 5350 79
0 5351 84
0 5352 45
0 5353 9
0 5354 91
0 5355 22
0 5356 84
0 5357 75
0 5358 80
0 5359 94
0 5360 23
0 5361 34
0 5362 96
0 5363 73
0 5364 72
0 5365 90
0 5366 68
0 5367 39
0 5368 35
0 5369 43
0 5370 45
0 5371 63
0 5372 14
0 5373 85
0 5374 69
0 5375 14
0 5376 28
0 5377 41
0 5378 6
0 5379 100
0 5380 18
0 5381 72
0 5382 52
0 5383 53
0 5384 22
0 5385 17
0 5386 40
0 5387 87
0 5388 14
0 5389 68
0 5390 53
0 5391 5
0 5392 10
0 5393 34
0 5394 58
0 5395 53
0 5396 94
0 5397 77
0 5398 79
0 5399 8
0 5400 22
0 5401 20
0 5402 54
0 5403 6
0 5404 71
0 5405 45
0 5406 82
0 5407 5
0 5408 43
0 5409 3
0 5410 88
0 5411 54
0 5412 50
0 5413 98
0 5414 80
0 5415 23
0 5416 37
0 5417 65
0 5418 67
0 5419 100
0 5420 3
0 5421 19
0 5422 87
0 5423 45
0 5424 23
0 5425 31
0 5426 52
0 5427 54
0 5428 88
0 5429 11
0 5430 22
0 5431 50
0 5432 57
0 5433 37
0 5434 68
0 5435 31
0 5436 26
0 5437 99
0 5438 49
0 5439 50
0 5440 83
0 5441 8
0 5442 86
0 5443 43
0 5444 92
0 5445 32
0 5446 76
0 5447 67
0 5448 89
0 5449 82
0 5450 12
0 5451 94
0 5452 65
0 5453 74
0 5454 100
0 5455 29
0 5456 67
0 5457 38
0 5458 84
0 5459 44
0 5460 44
0 5461 34
0 5462 67
0 5463 42
0 5464 48
0 5465 55
0 5466 73
0 5467 13
0 5468 47
0 5469 45
0 5470 19
0 5471 34
0 5472 4
0 5473 13
0 5474 89
0 5475 78
0 5476 2
0 5477 18
0 5478 23
0 5479 59
0 5480 12
0 5481 40
0 5482 58
0 5483 74
0 5484 67
0 5485 71
0 5486 51
0 5487 97
0 5488 81
0 5489 42
0 5490 15
0 5491 58
0 5492 93
0 5493 3
0 5494 26
0 5495 14
0 5496 26
0 5497 12
0 5498 38
0 5499 94
0 5500 19
0 5501 5
0 5502 83
0 5503 51
0 5504 37
0 5505 78
0 5506 69
0 5507 93
0 5508 88
0 5509 40
0 5510 66
0 5511 50
0 5512 95
0 5513 50
0 5514 99
0 5515 79
0 5516 61
0 5517 96
0 5518 41
0 5519 93
0 5520 27
0 5521 12
0 5522 49
0 5523 30
0 5524 88
0 5525 31
0 5526 54
0 5527 29
0 5528 28
0 5529 16
0 5530 75
0 5531 48
0 5532 64
0 5533 61
0 5534 77
0 5535 39
0 5536 67
0 5537 66
0 5538 30
0 5539 70
0 5540 52
0 5541 86
0 5542 84
0 5543 24
0 5544 45
0 5545 68
0 5546 69
0 5547 72
0 5548 59
0 5549 91
0 5550 56
0 5551 74
0 5552 59
0 5553 7
0 5554 22
0 5555 34
0 5556 83
0 5557 12
0 5558 91
0 5559 68
0 5560 54
0 5561 83
0 5562 20
0 5563 91
0 5564 4
0 5565 95
0 5566 74
0 5567 66
0 5568 22
0 5569 85
0 5570 52
0 5571 38
0 5572 19
0 5573 12
0 5574 21
0 5575 45
0 5576 68
0 5577 47
0 5578 1
0 5579 60
0 5580 26
0 5581 39
0 5582 76
0 5583 67
0 5584 53
0 5585 88
0 5586 26
0 5587 95
0 5588 87
0 5589 48
0 5590 97
0 5591 5
0 5592 95
0 5593 3
0 5594 88
0 5595 5
0 5596 22
0 5597 13
0 5598 57
0 5599 18
0 5600 82
0 5601 80
0 5602 35
0 5603 92
0 5604 34
0 5605 10
0 5606 86
0 5607 42
0 5608 48
0 5609 51
0 5610 63
0 5611 76
0 5612 76
0 5613 87
0 5614 100
0 5615 16
0 5616 86
0 5617 70
0 5618 65
0 5619 84
0 5620 37
0 5621 6
0 5622 58
0 5623 87
0 5624 8
0 5625 19
0 5626 33
0 5627 32
0 5628 14
0 5629 82
0 5630 22
0 5631 5
0 5632 94
0 5633 23
0 5634 51
0 5635 58
0 5636 36
0 5637 24
0 5638 10
0 5639 66
0 5640 27
0 5641 67
0 5642 75
0 5643 24
0 5644 83
0 5645 89
0 5646 12
0 5647 14
0 5648 2
0 5649 94
0 5650 67
0 5651 10
0 5652 24
0 5653 61
0 5654 27
0 5655 46
0 5656 13
0 5657 73
0 5658 41
0 5659 14
0 5660 45
0 5661 38
0 5662 86
0 5663 95
0 5664 46
0 5665 5
0 5666 35
0 5667 82
0 5668 69
0 5669 78
0 5670 94
0 5671 42
0 5672 55
0 5673 88
0 5674 69
0 5675 75
0 5676 46
0 5677 52
0 5678 96
0 5679 80
0 5680 45
0 5681 100
0 5682 15
0 5683 98
0 5684 40
0 5685 95
0 5686 94
0 5687 38
0 5688 13
0 5689 17
0 5690 46
0 5691 37
0 5692 97
0 5693 60
0 5694 45
0 5695 18
0 5696 16
0 5697 75
0 5698 45
0 5699 45
0 5700 13
0 5701 44
0 5702 37
0 5703 100
0 5704 64
0 5705 25
0 5706 9
0 5707 47
0 5708 9
0 5709 92
0 5710 1
0 5711 90
0 5712 30
0 5713 75
0 5714 27
0 5715 74
0 5716 97
0 5717 59
0 5718 34
0 5719 32
0 5720 69
0 5721 12
0 5722 98
0 5723 57
0 5724 68
0 5725 38
0 5726 9
0 5727 24
0 5728 62
0 5729 76
0 5730 47
0 5731 35
0 5732 40
0 5733 22
0 5734 72
0 5735 54
0 5736 71
0 5737 99
0 5738 31
0 5739 22
0 5740 8
0 5741 45
0 5742 99
0 5743 12
0 5744 18
0 5745 3
0 5746 73
0 5747 78
0 5748 51
0 5749 56
0 5750 76
0 5751 3
0 5752 69
0 5753 98
0 5754 15
0 5755 12
0 5756 4
0 5757 71
0 5758 45
0 5759 40
0 5760 96
0 5761 29
0 5762 83
0 5763 52
0 5764 14
0 5765 57
0 5766 33
0 5767 40
0 5768 12
0 5769 73
0 5770 63
0 5771 1
0 5772 43
0 5773 42
0 5774 45
0 5775 31
0 5776 84
0 5777 77
0 5778 78
0 5779 48
0 5780 87
0 5781 80
0 5782 27
0 5783 16
0 5784 68
0 5785 42
0 5786 59
0 5787 32
0 5788 95
0 5789 71
0 5790 58
0 5791 78
0 5792 56
0 5793 21
0 5794 7
0 5795 3
0 5796 96
0 5797 23
0 5798 15
0 5799 8
0 5800 43
0 5801 48
0 5802 37
0 5803 51
0 5804 3
0 5805 89
0 5806 31
0 5807 22
0 5808 97
0 5809 21
0 5810 67
0 5811 2
0 5812 40
0 5813 74
0 5814 83
0 5815 57
0 5816 27
0 5817 48
0 5818 11
0 5819 66
0 5820 56
0 5821 22
0 5822 70
0 5823 99
0 5824 36
0 5825 37
0 5826 100
0 5827 81
0 5828 89
0 5829 57
0 5830 71
0 5831 56
0 5832 7
0 5833 43
0 5834 68
0 5835 82
0 5836 54
0 5837 1
0 5838 98
0 5839 85
0 5840 33
0 5841 38
0 5842 94
0 5843 69
0 5844 9
0 5845 6
0 5846 61
0 5847 68
0 5848 98
0 5849 77
0 5850 87
0 5851 86
0 5852 7
0 5853 12
0 5854 76
0 5855 82
0 5856 52
0 5857 88
0 5858 22
0 5859 54
0 5860 60
0 5861 83
0 5862 72
0 5863 67
0 5864 81
0 5865 23
0 5866 41
0 5867 24
0 5868 82
0 5869 46
0 5870 77
0 5871 77
0 5872 4
0 5873 32
0 5874 64
0 5875 21
0 5876 96
0 5877 95
0 5878 33
0 5879 17
0 5880 36
0 5881 97
0 5882 67
0 5883 8
0 5884 1
0 5885 89
0 5886 77
0 5887 43
0 5888 38
0 5889 95
0 5890 57
0 5891 14
0 5892 91
0 5893 50
0 5894 23
0 5895 61
0 5896 21
0 5897 27
0 5898 97
0 5899 14
0 5900 90
0 5901 4
0 5902 96
0 5903 8
0 5904 21
0 5905 97
0 5906 97
0 5907 18
0 5908 8
0 5909 23
0 5910 5
0 5911 74
0 5912 46
0 5913 39
0 5914 82
0 5915 11
0 5916 40
0 5917 73
0 5918 64
0 5919 14
0 5920 27
0 5921 21
0 5922 33
0 5923 36
0 5924 50
0 5925 64
0 5926 54
0 5927 23
0 5928 42
0 5929 96
0 5930 74
0 5931 20
0 5932 70
0 5933 75
0 5934 80
0 5935 61
0 5936 72
0 5937 58
0 5938 9
0 5939 95
0 5940 82
0 5941 85
0 5942 59
0 5943 37
0 5944 95
0 5945 32
0 5946 94
0 5947 93
0 5948 10
0 5949 64
0 5950 30
0 5951 60
0 5952 86
0 5953 39
0 5954 70
0 5955 82
0 5956 99
0 5957 79
0 5958 36
0 5959 56
0 5960 9
0 5961 34
0 5962 29
0 5963 90
0 5964 14
0 5965 99
0 5966 44
0 5967 25
0 5968 35
0 5969 69
0 5970 19
0 5971 45
0 5972 100
0 5973 33
0 5974 47
0 5975 45
0 5976 85
0 5977 95
0 5978 74
0 5979 100
0 5980 78
0 5981 94
0 5982 22
0 5983 76
0 5984 9
0 5985 21
0 5986 40
0 5987 22
0 5988 15
0 5989 81
0 5990 38
0 5991 28
0 5992 45
0 5993 28
0 5994 34
0 5995 99
0 5996 51
0 5997 32
0 5998 81
0 5999 90
0 6000 48
0 6001 42
0 6002 53
0 6003 80
0 6004 12
0 6005 7
0 6006 32
0 6007 42
0 6008 70
0 6009 53
0 6010 57
0 6011 80
0 6012 64
0 6013 71
0 6014 60
0 6015 46
0 6016 77
0 6017 94
0 6018 26
0 6019 5
0 6020 67
0 6021 36
0 6022 83
0 6023 56
0 6024 16
0 6025 66
0 6026 53
0 6027 40
0 6028 75
0 6029 34
0 6030 62
0 6031 10
0 6032 80
0 6033 16
0 6034 74
0 6035 16
0 6036 72
0 6037 99
0 6038 46
0 6039 97
0 6040 30
0 6041 9
0 6042 25
0 6043 67
0 6044 48
0 6045 27
0 6046 73
0 6047 63
0 6048 90
0 6049 38
0 6050 86
0 6051 46
0 6052 82
0 6053 22
0 6054 92
0 6055 58
0 6056 67
0 6057 37
0 6058 66
0 6059 29
0 6060 52
0 6061 13
0 6062 24
0 6063 88
0 6064 94
0 6065 44
0 6066 13
0 6067 68
0 6068 90
0 6069 17
0 6070 90
0 6071 53
0 6072 18
0 6073 56
0 6074 96
0 6075 75
0 6076 22
0 6077 94
0 6078 88
0 6079 86
0 6080 79
0 6081 90
0 6082 2
0 6083 51
0 6084 72
0 6085 33
0 6086 12
0 6087 24
0 6088 97
0 6089 93
0 6090 5
0 6091 74
0 6092 69
0 6093 74
0 6094 50
0 6095 17
0 6096 71
0 6097 50
0 6098 35
0 6099 70
0 6100 57
0 6101 81
0 6102 51
0 6103 90
0 6104 38
0 6105 37
0 6106 47
0 6107 85
0 6108 43
0 6109 60
0 6110 86
0 6111 59
0 6112 21
0 6113 18
0 6114 60
0 6115 22
0 6116 13
0 6117 15
0 6118 55
0 6119 18
0 6120 36
0 6121 53
0 6122 94
0 6123 14
0 6124 54
0 6125 27
0 6126 16
0 6127 87
0 6128 67
0 6129 32
0 6130 37
0 6131 8
0 6132 66
0 6133 7
0 6134 54
0 6135 28
0 6136 42
0 6137 21
0 6138 42
0 6139 1
